item,read,humqwk,study,qwk,token,model,training,ftune,implementation,logsize,gpt,nvocab,vocab,size,base
6,0,0.93,sivakumar_2026,0.597,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_with_guide_0_01,2.24551266781415,1,100277,1.00277,176000000000,NA
7,1,0.96,sivakumar_2026,0.059,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_with_guide_0_01,2.24551266781415,1,100277,1.00277,176000000000,NA
8,1,0.86,sivakumar_2026,0.273,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_with_guide_0_01,2.24551266781415,1,100277,1.00277,176000000000,NA
9,1,0.84,sivakumar_2026,0.522,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_with_guide_0_01,2.24551266781415,1,100277,1.00277,176000000000,NA
10,0,0.87,sivakumar_2026,0.467,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_with_guide_0_01,2.24551266781415,1,100277,1.00277,176000000000,NA
1,0,0.95,sivakumar_2026,0.721,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_with_guide_0_7,2.3010299956639813,1,50257,0.50257,200000000000,NA
2,0,0.93,sivakumar_2026,0.762,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_with_guide_0_7,2.3010299956639813,1,50257,0.50257,200000000000,NA
3,1,0.77,sivakumar_2026,-0.04,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_with_guide_0_7,2.3010299956639813,1,50257,0.50257,200000000000,NA
4,1,0.75,sivakumar_2026,0.547,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_with_guide_0_7,2.3010299956639813,1,50257,0.50257,200000000000,NA
5,0,0.95,sivakumar_2026,0.463,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_with_guide_0_7,2.3010299956639813,1,50257,0.50257,200000000000,NA
6,0,0.93,sivakumar_2026,0.597,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_with_guide_0_7,2.3010299956639813,1,50257,0.50257,200000000000,NA
7,1,0.96,sivakumar_2026,0.27,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_with_guide_0_7,2.3010299956639813,1,50257,0.50257,200000000000,NA
8,1,0.86,sivakumar_2026,0.537,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_with_guide_0_7,2.3010299956639813,1,50257,0.50257,200000000000,NA
9,1,0.84,sivakumar_2026,0.469,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_with_guide_0_7,2.3010299956639813,1,50257,0.50257,200000000000,NA
10,0,0.87,sivakumar_2026,0.779,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_with_guide_0_7,2.3010299956639813,1,50257,0.50257,200000000000,NA
1,0,0.95,sivakumar_2026,0.678,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_with_guide_0_01,2.3010299956639813,1,50257,0.50257,200000000000,NA
2,0,0.93,sivakumar_2026,0.688,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_with_guide_0_01,2.3010299956639813,1,50257,0.50257,200000000000,NA
3,1,0.77,sivakumar_2026,-0.074,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_with_guide_0_01,2.3010299956639813,1,50257,0.50257,200000000000,NA
4,1,0.75,sivakumar_2026,0.523,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_with_guide_0_01,2.3010299956639813,1,50257,0.50257,200000000000,NA
5,0,0.95,sivakumar_2026,0.483,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_with_guide_0_01,2.3010299956639813,1,50257,0.50257,200000000000,NA
6,0,0.93,sivakumar_2026,0.623,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_with_guide_0_01,2.3010299956639813,1,50257,0.50257,200000000000,NA
7,1,0.96,sivakumar_2026,0.272,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_with_guide_0_01,2.3010299956639813,1,50257,0.50257,200000000000,NA
8,1,0.86,sivakumar_2026,0.465,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_with_guide_0_01,2.3010299956639813,1,50257,0.50257,200000000000,NA
9,1,0.84,sivakumar_2026,0.573,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_with_guide_0_01,2.3010299956639813,1,50257,0.50257,200000000000,NA
10,0,0.87,sivakumar_2026,0.786,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_with_guide_0_01,2.3010299956639813,1,50257,0.50257,200000000000,NA
1,0,0.95,sivakumar_2026,0.535,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_with_guide_0_7,2.531478917042255,1,50257,0.50257,340000000000,NA
2,0,0.93,sivakumar_2026,0.667,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_with_guide_0_7,2.531478917042255,1,50257,0.50257,340000000000,NA
3,1,0.77,sivakumar_2026,0.118,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_with_guide_0_7,2.531478917042255,1,50257,0.50257,340000000000,NA
4,1,0.75,sivakumar_2026,0.139,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_with_guide_0_7,2.531478917042255,1,50257,0.50257,340000000000,NA
5,0,0.95,sivakumar_2026,0.263,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_with_guide_0_7,2.531478917042255,1,50257,0.50257,340000000000,NA
6,0,0.93,sivakumar_2026,0.487,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_with_guide_0_7,2.531478917042255,1,50257,0.50257,340000000000,NA
7,1,0.96,sivakumar_2026,0.188,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_with_guide_0_7,2.531478917042255,1,50257,0.50257,340000000000,NA
8,1,0.86,sivakumar_2026,0.17,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_with_guide_0_7,2.531478917042255,1,50257,0.50257,340000000000,NA
9,1,0.84,sivakumar_2026,0.45,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_with_guide_0_7,2.531478917042255,1,50257,0.50257,340000000000,NA
10,0,0.87,sivakumar_2026,0.531,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_with_guide_0_7,2.531478917042255,1,50257,0.50257,340000000000,NA
1,0,0.95,sivakumar_2026,0.506,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_with_guide_0_01,2.531478917042255,1,50257,0.50257,340000000000,NA
2,0,0.93,sivakumar_2026,0.347,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_with_guide_0_01,2.531478917042255,1,50257,0.50257,340000000000,NA
3,1,0.77,sivakumar_2026,0.082,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_with_guide_0_01,2.531478917042255,1,50257,0.50257,340000000000,NA
4,1,0.75,sivakumar_2026,0.168,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_with_guide_0_01,2.531478917042255,1,50257,0.50257,340000000000,NA
5,0,0.95,sivakumar_2026,0.349,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_with_guide_0_01,2.531478917042255,1,50257,0.50257,340000000000,NA
6,0,0.93,sivakumar_2026,0.59,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_with_guide_0_01,2.531478917042255,1,50257,0.50257,340000000000,NA
7,1,0.96,sivakumar_2026,0.03,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_with_guide_0_01,2.531478917042255,1,50257,0.50257,340000000000,NA
8,1,0.86,sivakumar_2026,0.298,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_with_guide_0_01,2.531478917042255,1,50257,0.50257,340000000000,NA
9,1,0.84,sivakumar_2026,0.339,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_with_guide_0_01,2.531478917042255,1,50257,0.50257,340000000000,NA
10,0,0.87,sivakumar_2026,0.401,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_with_guide_0_01,2.531478917042255,1,50257,0.50257,340000000000,NA
1,0,0.95,sivakumar_2026,0.674,bpe,mixtral_8x22b,prompt-engineer,0,mixtral_8x22b_zero_shot_with_guide_0_7,2.1492191126553797,1,50257,0.50257,141000000000,NA
2,0,0.93,sivakumar_2026,0.683,bpe,mixtral_8x22b,prompt-engineer,0,mixtral_8x22b_zero_shot_with_guide_0_7,2.1492191126553797,1,50257,0.50257,141000000000,NA
3,1,0.77,sivakumar_2026,0.005,bpe,mixtral_8x22b,prompt-engineer,0,mixtral_8x22b_zero_shot_with_guide_0_7,2.1492191126553797,1,50257,0.50257,141000000000,NA
4,1,0.75,sivakumar_2026,0.593,bpe,mixtral_8x22b,prompt-engineer,0,mixtral_8x22b_zero_shot_with_guide_0_7,2.1492191126553797,1,50257,0.50257,141000000000,NA
5,0,0.95,sivakumar_2026,0.373,bpe,mixtral_8x22b,prompt-engineer,0,mixtral_8x22b_zero_shot_with_guide_0_7,2.1492191126553797,1,50257,0.50257,141000000000,NA
6,0,0.93,sivakumar_2026,0.627,bpe,mixtral_8x22b,prompt-engineer,0,mixtral_8x22b_zero_shot_with_guide_0_7,2.1492191126553797,1,50257,0.50257,141000000000,NA
7,1,0.96,sivakumar_2026,0.362,bpe,mixtral_8x22b,prompt-engineer,0,mixtral_8x22b_zero_shot_with_guide_0_7,2.1492191126553797,1,50257,0.50257,141000000000,NA
8,1,0.86,sivakumar_2026,0.34,bpe,mixtral_8x22b,prompt-engineer,0,mixtral_8x22b_zero_shot_with_guide_0_7,2.1492191126553797,1,50257,0.50257,141000000000,NA
9,1,0.84,sivakumar_2026,0.779,bpe,mixtral_8x22b,prompt-engineer,0,mixtral_8x22b_zero_shot_with_guide_0_7,2.1492191126553797,1,50257,0.50257,141000000000,NA
10,0,0.87,sivakumar_2026,0.329,bpe,mixtral_8x22b,prompt-engineer,0,mixtral_8x22b_zero_shot_with_guide_0_7,2.1492191126553797,1,50257,0.50257,141000000000,NA
1,0,0.95,sivakumar_2026,0.648,bpe,mixtral_8x22b,prompt-engineer,0,mixtral_8x22b_zero_shot_with_guide_0_01,2.1492191126553797,1,50257,0.50257,141000000000,NA
2,0,0.93,sivakumar_2026,0.696,bpe,mixtral_8x22b,prompt-engineer,0,mixtral_8x22b_zero_shot_with_guide_0_01,2.1492191126553797,1,50257,0.50257,141000000000,NA
3,1,0.77,sivakumar_2026,0.034,bpe,mixtral_8x22b,prompt-engineer,0,mixtral_8x22b_zero_shot_with_guide_0_01,2.1492191126553797,1,50257,0.50257,141000000000,NA
4,1,0.75,sivakumar_2026,0.583,bpe,mixtral_8x22b,prompt-engineer,0,mixtral_8x22b_zero_shot_with_guide_0_01,2.1492191126553797,1,50257,0.50257,141000000000,NA
5,0,0.95,sivakumar_2026,0.332,bpe,mixtral_8x22b,prompt-engineer,0,mixtral_8x22b_zero_shot_with_guide_0_01,2.1492191126553797,1,50257,0.50257,141000000000,NA
6,0,0.93,sivakumar_2026,0.644,bpe,mixtral_8x22b,prompt-engineer,0,mixtral_8x22b_zero_shot_with_guide_0_01,2.1492191126553797,1,50257,0.50257,141000000000,NA
7,1,0.96,sivakumar_2026,0.28,bpe,mixtral_8x22b,prompt-engineer,0,mixtral_8x22b_zero_shot_with_guide_0_01,2.1492191126553797,1,50257,0.50257,141000000000,NA
8,1,0.86,sivakumar_2026,0.383,bpe,mixtral_8x22b,prompt-engineer,0,mixtral_8x22b_zero_shot_with_guide_0_01,2.1492191126553797,1,50257,0.50257,141000000000,NA
9,1,0.84,sivakumar_2026,0.662,bpe,mixtral_8x22b,prompt-engineer,0,mixtral_8x22b_zero_shot_with_guide_0_01,2.1492191126553797,1,50257,0.50257,141000000000,NA
10,0,0.87,sivakumar_2026,0.376,bpe,mixtral_8x22b,prompt-engineer,0,mixtral_8x22b_zero_shot_with_guide_0_01,2.1492191126553797,1,50257,0.50257,141000000000,NA
1,0,0.95,sivakumar_2026,0.667,bpe,mistral_large,prompt-engineer,0,mistral_large_zero_shot_with_guide_0_7,2.089905111439398,1,32000,0.32,123000000000,NA
2,0,0.93,sivakumar_2026,0.586,bpe,mistral_large,prompt-engineer,0,mistral_large_zero_shot_with_guide_0_7,2.089905111439398,1,32000,0.32,123000000000,NA
3,1,0.77,sivakumar_2026,0.073,bpe,mistral_large,prompt-engineer,0,mistral_large_zero_shot_with_guide_0_7,2.089905111439398,1,32000,0.32,123000000000,NA
4,1,0.75,sivakumar_2026,0.444,bpe,mistral_large,prompt-engineer,0,mistral_large_zero_shot_with_guide_0_7,2.089905111439398,1,32000,0.32,123000000000,NA
5,0,0.95,sivakumar_2026,0.472,bpe,mistral_large,prompt-engineer,0,mistral_large_zero_shot_with_guide_0_7,2.089905111439398,1,32000,0.32,123000000000,NA
6,0,0.93,sivakumar_2026,0.633,bpe,mistral_large,prompt-engineer,0,mistral_large_zero_shot_with_guide_0_7,2.089905111439398,1,32000,0.32,123000000000,NA
7,1,0.96,sivakumar_2026,0.38,bpe,mistral_large,prompt-engineer,0,mistral_large_zero_shot_with_guide_0_7,2.089905111439398,1,32000,0.32,123000000000,NA
8,1,0.86,sivakumar_2026,0.393,bpe,mistral_large,prompt-engineer,0,mistral_large_zero_shot_with_guide_0_7,2.089905111439398,1,32000,0.32,123000000000,NA
9,1,0.84,sivakumar_2026,0.372,bpe,mistral_large,prompt-engineer,0,mistral_large_zero_shot_with_guide_0_7,2.089905111439398,1,32000,0.32,123000000000,NA
10,0,0.87,sivakumar_2026,0.467,bpe,mistral_large,prompt-engineer,0,mistral_large_zero_shot_with_guide_0_7,2.089905111439398,1,32000,0.32,123000000000,NA
1,0,0.95,sivakumar_2026,0.689,bpe,mistral_large,prompt-engineer,0,mistral_large_zero_shot_with_guide_0_01,2.089905111439398,1,32000,0.32,123000000000,NA
2,0,0.93,sivakumar_2026,0.693,bpe,mistral_large,prompt-engineer,0,mistral_large_zero_shot_with_guide_0_01,2.089905111439398,1,32000,0.32,123000000000,NA
3,1,0.77,sivakumar_2026,-0.194,bpe,mistral_large,prompt-engineer,0,mistral_large_zero_shot_with_guide_0_01,2.089905111439398,1,32000,0.32,123000000000,NA
4,1,0.75,sivakumar_2026,0.465,bpe,mistral_large,prompt-engineer,0,mistral_large_zero_shot_with_guide_0_01,2.089905111439398,1,32000,0.32,123000000000,NA
5,0,0.95,sivakumar_2026,0.289,bpe,mistral_large,prompt-engineer,0,mistral_large_zero_shot_with_guide_0_01,2.089905111439398,1,32000,0.32,123000000000,NA
6,0,0.93,sivakumar_2026,0.633,bpe,mistral_large,prompt-engineer,0,mistral_large_zero_shot_with_guide_0_01,2.089905111439398,1,32000,0.32,123000000000,NA
7,1,0.96,sivakumar_2026,0.377,bpe,mistral_large,prompt-engineer,0,mistral_large_zero_shot_with_guide_0_01,2.089905111439398,1,32000,0.32,123000000000,NA
8,1,0.86,sivakumar_2026,0.419,bpe,mistral_large,prompt-engineer,0,mistral_large_zero_shot_with_guide_0_01,2.089905111439398,1,32000,0.32,123000000000,NA
9,1,0.84,sivakumar_2026,0.407,bpe,mistral_large,prompt-engineer,0,mistral_large_zero_shot_with_guide_0_01,2.089905111439398,1,32000,0.32,123000000000,NA
10,0,0.87,sivakumar_2026,0.48,bpe,mistral_large,prompt-engineer,0,mistral_large_zero_shot_with_guide_0_01,2.089905111439398,1,32000,0.32,123000000000,NA
1,0,0.95,sivakumar_2026,0.568,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_0_7,3.24551266781415,1,50257,0.50257,1760000000000,NA
2,0,0.93,sivakumar_2026,0.656,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_0_7,3.24551266781415,1,50257,0.50257,1760000000000,NA
3,1,0.77,sivakumar_2026,0.135,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_0_7,3.24551266781415,1,50257,0.50257,1760000000000,NA
4,1,0.75,sivakumar_2026,0.381,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_0_7,3.24551266781415,1,50257,0.50257,1760000000000,NA
5,0,0.95,sivakumar_2026,0.636,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_0_7,3.24551266781415,1,50257,0.50257,1760000000000,NA
6,0,0.93,sivakumar_2026,0.533,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_0_7,3.24551266781415,1,50257,0.50257,1760000000000,NA
7,1,0.96,sivakumar_2026,0.413,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_0_7,3.24551266781415,1,50257,0.50257,1760000000000,NA
8,1,0.86,sivakumar_2026,0.451,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_0_7,3.24551266781415,1,50257,0.50257,1760000000000,NA
9,1,0.84,sivakumar_2026,0.435,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_0_7,3.24551266781415,1,50257,0.50257,1760000000000,NA
10,0,0.87,sivakumar_2026,0.516,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_0_7,3.24551266781415,1,50257,0.50257,1760000000000,NA
1,0,0.95,sivakumar_2026,0.431,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_0_01,3.24551266781415,1,50257,0.50257,1760000000000,NA
2,0,0.93,sivakumar_2026,0.647,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_0_01,3.24551266781415,1,50257,0.50257,1760000000000,NA
3,1,0.77,sivakumar_2026,0.064,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_0_01,3.24551266781415,1,50257,0.50257,1760000000000,NA
4,1,0.75,sivakumar_2026,0.209,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_0_01,3.24551266781415,1,50257,0.50257,1760000000000,NA
5,0,0.95,sivakumar_2026,0.542,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_0_01,3.24551266781415,1,50257,0.50257,1760000000000,NA
6,0,0.93,sivakumar_2026,0.443,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_0_01,3.24551266781415,1,50257,0.50257,1760000000000,NA
7,1,0.96,sivakumar_2026,0.491,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_0_01,3.24551266781415,1,50257,0.50257,1760000000000,NA
8,1,0.86,sivakumar_2026,0.467,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_0_01,3.24551266781415,1,50257,0.50257,1760000000000,NA
9,1,0.84,sivakumar_2026,0.395,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_0_01,3.24551266781415,1,50257,0.50257,1760000000000,NA
10,0,0.87,sivakumar_2026,0.523,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_0_01,3.24551266781415,1,50257,0.50257,1760000000000,NA
1,0,0.95,sivakumar_2026,0.129,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_0_7,2.24551266781415,1,100277,1.00277,176000000000,NA
2,0,0.93,sivakumar_2026,0.227,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_0_7,2.24551266781415,1,100277,1.00277,176000000000,NA
3,1,0.77,sivakumar_2026,0.015,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_0_7,2.24551266781415,1,100277,1.00277,176000000000,NA
4,1,0.75,sivakumar_2026,0.215,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_0_7,2.24551266781415,1,100277,1.00277,176000000000,NA
5,0,0.95,sivakumar_2026,0.387,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_0_7,2.24551266781415,1,100277,1.00277,176000000000,NA
6,0,0.93,sivakumar_2026,0.302,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_0_7,2.24551266781415,1,100277,1.00277,176000000000,NA
7,1,0.96,sivakumar_2026,0.066,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_0_7,2.24551266781415,1,100277,1.00277,176000000000,NA
8,1,0.86,sivakumar_2026,0.177,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_0_7,2.24551266781415,1,100277,1.00277,176000000000,NA
9,1,0.84,sivakumar_2026,0.538,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_0_7,2.24551266781415,1,100277,1.00277,176000000000,NA
10,0,0.87,sivakumar_2026,0.129,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_0_7,2.24551266781415,1,100277,1.00277,176000000000,NA
1,0,0.95,sivakumar_2026,0.011,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_0_01,2.24551266781415,1,100277,1.00277,176000000000,NA
2,0,0.93,sivakumar_2026,0.257,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_0_01,2.24551266781415,1,100277,1.00277,176000000000,NA
3,1,0.77,sivakumar_2026,-0.069,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_0_01,2.24551266781415,1,100277,1.00277,176000000000,NA
4,1,0.75,sivakumar_2026,0.224,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_0_01,2.24551266781415,1,100277,1.00277,176000000000,NA
5,0,0.95,sivakumar_2026,0.491,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_0_01,2.24551266781415,1,100277,1.00277,176000000000,NA
6,0,0.93,sivakumar_2026,0.302,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_0_01,2.24551266781415,1,100277,1.00277,176000000000,NA
7,1,0.96,sivakumar_2026,0.068,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_0_01,2.24551266781415,1,100277,1.00277,176000000000,NA
8,1,0.86,sivakumar_2026,0.393,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_0_01,2.24551266781415,1,100277,1.00277,176000000000,NA
9,1,0.84,sivakumar_2026,0.527,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_0_01,2.24551266781415,1,100277,1.00277,176000000000,NA
10,0,0.87,sivakumar_2026,0.296,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_0_01,2.24551266781415,1,100277,1.00277,176000000000,NA
1,0,0.95,sivakumar_2026,0.401,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_0_7,2.3010299956639813,1,50257,0.50257,200000000000,NA
2,0,0.93,sivakumar_2026,0.698,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_0_7,2.3010299956639813,1,50257,0.50257,200000000000,NA
3,1,0.77,sivakumar_2026,0.051,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_0_7,2.3010299956639813,1,50257,0.50257,200000000000,NA
4,1,0.75,sivakumar_2026,0.462,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_0_7,2.3010299956639813,1,50257,0.50257,200000000000,NA
5,0,0.95,sivakumar_2026,0.501,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_0_7,2.3010299956639813,1,50257,0.50257,200000000000,NA
6,0,0.93,sivakumar_2026,0.626,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_0_7,2.3010299956639813,1,50257,0.50257,200000000000,NA
7,1,0.96,sivakumar_2026,0.356,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_0_7,2.3010299956639813,1,50257,0.50257,200000000000,NA
8,1,0.86,sivakumar_2026,0.401,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_0_7,2.3010299956639813,1,50257,0.50257,200000000000,NA
9,1,0.84,sivakumar_2026,0.547,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_0_7,2.3010299956639813,1,50257,0.50257,200000000000,NA
10,0,0.87,sivakumar_2026,0.461,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_0_7,2.3010299956639813,1,50257,0.50257,200000000000,NA
1,0,0.95,sivakumar_2026,0.534,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_0_01,2.3010299956639813,1,50257,0.50257,200000000000,NA
2,0,0.93,sivakumar_2026,0.603,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_0_01,2.3010299956639813,1,50257,0.50257,200000000000,NA
3,1,0.77,sivakumar_2026,0.115,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_0_01,2.3010299956639813,1,50257,0.50257,200000000000,NA
4,1,0.75,sivakumar_2026,0.512,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_0_01,2.3010299956639813,1,50257,0.50257,200000000000,NA
5,0,0.95,sivakumar_2026,0.548,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_0_01,2.3010299956639813,1,50257,0.50257,200000000000,NA
6,0,0.93,sivakumar_2026,0.644,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_0_01,2.3010299956639813,1,50257,0.50257,200000000000,NA
7,1,0.96,sivakumar_2026,0.254,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_0_01,2.3010299956639813,1,50257,0.50257,200000000000,NA
8,1,0.86,sivakumar_2026,0.531,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_0_01,2.3010299956639813,1,50257,0.50257,200000000000,NA
9,1,0.84,sivakumar_2026,0.426,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_0_01,2.3010299956639813,1,50257,0.50257,200000000000,NA
10,0,0.87,sivakumar_2026,0.462,bpe,gpt_4o,prompt-engineer,0,gpt_4o_zero_shot_0_01,2.3010299956639813,1,50257,0.50257,200000000000,NA
1,0,0.95,sivakumar_2026,0.291,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_0_7,2.531478917042255,1,50257,0.50257,340000000000,NA
2,0,0.93,sivakumar_2026,0.41,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_0_7,2.531478917042255,1,50257,0.50257,340000000000,NA
3,1,0.77,sivakumar_2026,0.154,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_0_7,2.531478917042255,1,50257,0.50257,340000000000,NA
4,1,0.75,sivakumar_2026,0.341,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_0_7,2.531478917042255,1,50257,0.50257,340000000000,NA
5,0,0.95,sivakumar_2026,0.483,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_0_7,2.531478917042255,1,50257,0.50257,340000000000,NA
6,0,0.93,sivakumar_2026,0.259,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_0_7,2.531478917042255,1,50257,0.50257,340000000000,NA
7,1,0.96,sivakumar_2026,0.092,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_0_7,2.531478917042255,1,50257,0.50257,340000000000,NA
8,1,0.86,sivakumar_2026,0.005,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_0_7,2.531478917042255,1,50257,0.50257,340000000000,NA
9,1,0.84,sivakumar_2026,0.437,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_0_7,2.531478917042255,1,50257,0.50257,340000000000,NA
10,0,0.87,sivakumar_2026,0.282,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_0_7,2.531478917042255,1,50257,0.50257,340000000000,NA
1,0,0.95,sivakumar_2026,0.44,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_0_01,2.531478917042255,1,50257,0.50257,340000000000,NA
2,0,0.93,sivakumar_2026,0.321,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_0_01,2.531478917042255,1,50257,0.50257,340000000000,NA
3,1,0.77,sivakumar_2026,0.113,uni,palm2,prompt-engineer,0,pa_lm_2_zero_shot_0_01,2.531478917042255,1,50257,0.50257,340000000000,NA
